,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
580,0.008196663856506348,0.0004017335378058948,0.0020016908645629885,4.769623115329342e-06,friedman_mse,,100,3,5,"{'criterion': 'friedman_mse', 'max_depth': None, 'max_features': 100, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.7993396890969403,0.6765441038127445,0.6180229922130814,0.8309125594005707,0.7627791809359912,0.2210238871815582,0.5828990495875657,0.7417184029389938,0.8166865836148203,0.7311806003192214,0.6781107049101488,0.17113908293780308,237
206,0.006800532341003418,0.0007491234928438188,0.0019994020462036134,6.526270398797068e-06,squared_error,50,100,8,10,"{'criterion': 'squared_error', 'max_depth': 50, 'max_features': 100, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.7509442848400768,0.7987658880953059,0.7304318254484126,0.5903510346879018,0.7807881086730968,0.1753020690058018,0.6948383667594595,0.7471915232102666,0.8230760035698681,0.6875481959832461,0.6779237300273436,0.17883413128801418,238
600,0.008598017692565917,0.0004913530898404976,0.0021020174026489258,0.0003041885330918102,friedman_mse,5,,8,2,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.6265669398428646,0.680002275117733,0.6073547700699125,0.6358618148488082,0.8020422631829174,0.524495845158715,0.7022985034945818,0.7895975466152271,0.7996852761683964,0.61087901511958,0.6778784249618736,0.08984573861724023,239
602,0.00859849452972412,0.0004904590183855366,0.002101421356201172,0.0003000901264821639,friedman_mse,5,,8,10,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.6265669398428646,0.680002275117733,0.6073547700699125,0.6358618148488082,0.8020422631829174,0.524495845158715,0.7022985034945818,0.7895975466152271,0.7996852761683964,0.61087901511958,0.6778784249618736,0.08984573861724023,239
60,0.00959467887878418,0.0004950019185746071,0.0024044275283813476,0.0004911817660934323,squared_error,5,,8,2,"{'criterion': 'squared_error', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.6265669398428646,0.680002275117733,0.6073547700699125,0.6358618148488082,0.8020422631829174,0.524495845158715,0.7022985034945818,0.7882171903497399,0.7996852761683964,0.61087901511958,0.677740389335325,0.08967488942995935,241
959,0.0782029390335083,0.005398804209626971,0.002098703384399414,0.00029479876823741653,absolute_error,20,100,3,10,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 100, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.7877584697163181,0.6714163400048752,0.7390536041774813,0.7199892793608431,0.49061674189238025,0.4845285377660359,0.863292712006487,0.6975953686354478,0.7667831470887656,0.5559122342564982,0.6776946434905132,0.12150263596136614,242
470,0.009697270393371583,0.00045971465905293897,0.0023021936416625977,0.00045824940870794524,poisson,50,100,1,10,"{'criterion': 'poisson', 'max_depth': 50, 'max_features': 100, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7960810963754134,0.6272841142410893,0.6571657433881481,0.6616310732847197,0.860565766991831,0.16292482801317243,0.829216324205375,0.7883619408281525,0.8122890847998108,0.5809859768459144,0.6776505948973626,0.19450967567442018,243
255,0.008101773262023926,0.0002994685611653816,0.00219879150390625,0.0004023858556210775,squared_error,150,100,3,2,"{'criterion': 'squared_error', 'max_depth': 150, 'max_features': 100, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.8474701036504515,0.5823105019537811,0.6423415241640368,0.7340049012313171,0.873063788355313,0.39588955920260316,0.6414734293624481,0.7751068240514594,0.7762304275876941,0.5076766495128189,0.6775567709071922,0.14468658403866888,244
309,0.009502983093261719,0.0005027611806661928,0.0022004365921020506,0.000600476652772511,poisson,,100,3,2,"{'criterion': 'poisson', 'max_depth': None, 'max_features': 100, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.8236525027726649,0.6496683334747744,0.708136153370974,0.7409902024180517,0.6305239052119489,0.3096784615246593,0.7349775543978759,0.6864724260909054,0.7863589221696776,0.7009982284948797,0.6771456689926412,0.13430916682634658,245
320,0.01110527515411377,0.0006984652394662657,0.0020998716354370117,0.0003002936899183911,poisson,,150,3,10,"{'criterion': 'poisson', 'max_depth': None, 'max_features': 150, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.667427445684345,0.7078772667506423,0.7085690944466679,0.654138277261894,0.7816533733959369,0.356829626320441,0.7502223922319892,0.6509904155071154,0.7680140190415471,0.7236078424637742,0.6769329753104353,0.11511712173343795,246
584,0.006701064109802246,0.0004597786555021499,0.002097153663635254,0.00030282501820955843,friedman_mse,,100,8,10,"{'criterion': 'friedman_mse', 'max_depth': None, 'max_features': 100, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.7260894437604606,0.6570477748990539,0.6896093893314533,0.551109380924468,0.7463647797281316,0.3615208059577386,0.7995747801500347,0.7367365660652906,0.8345001471316287,0.6628350174416118,0.6765388085389872,0.12913239490609602,247
102,0.007004785537719727,0.0007726324829901251,0.00249788761138916,0.000669029029099221,squared_error,5,150,3,2,"{'criterion': 'squared_error', 'max_depth': 5, 'max_features': 150, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.8356689764882088,0.6413333960587699,0.7218249340570715,0.6068851647001394,0.8290883968977046,0.21576573998782012,0.7555443617729434,0.7478345362694614,0.7405698270635586,0.6703771209980918,0.6764892454293769,0.16867435006261022,248
791,0.005098557472229004,0.00029930640445175805,0.0019003629684448242,0.0002996689759792719,friedman_mse,150,50,8,10,"{'criterion': 'friedman_mse', 'max_depth': 150, 'max_features': 50, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.7396544902571605,0.5974283028230531,0.5709809664419365,0.7344504693695139,0.7715188255549332,0.46461815997862366,0.7311231561420332,0.7497671084370093,0.6866106838200761,0.7183056168338094,0.676445777965815,0.09426425733513978,249
38,0.008501458168029784,0.000499834063515699,0.0020998716354370117,0.0002991028542059866,squared_error,,100,1,10,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 100, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7036748853786899,0.5962102760339834,0.45548518008489713,0.676970279941565,0.8553516659463127,0.5363245981011633,0.7639244026267277,0.7404384778214402,0.8298506654128529,0.6057001881692372,0.6763930619516869,0.12162640682254085,250
642,0.006801247596740723,0.0004001984396748597,0.0021988391876220704,0.00039456484428422237,friedman_mse,5,150,3,2,"{'criterion': 'friedman_mse', 'max_depth': 5, 'max_features': 150, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.777954014141306,0.6881297470908931,0.7880617711885687,0.6655020774237257,0.7204014452552854,0.2936345396822584,0.6742301799351937,0.7611597509336079,0.7581603761551308,0.6365128189085848,0.6763746720714554,0.13672896870090523,251
61,0.011908817291259765,0.0018101223169356602,0.003193187713623047,0.00039920509287603864,squared_error,5,,8,5,"{'criterion': 'squared_error', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.6265669398428646,0.680002275117733,0.6073547700699125,0.6358618148488082,0.8020422631829174,0.524495845158715,0.7022985034945818,0.7895975466152271,0.7996852761683964,0.595663114541263,0.6763568349040419,0.09108778812885693,252
152,0.006696534156799316,0.00045686433596851226,0.002304482460021973,0.00046048738684504,squared_error,20,100,8,10,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 100, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.6663779984895952,0.7327863359535662,0.6188688312325865,0.6738553194188798,0.7686158333451468,0.5172286123332899,0.7497777913258017,0.6560675099556876,0.7590980785560337,0.6205549816083347,0.6763231292218921,0.07496048982160443,253
151,0.007499337196350098,0.0016275665676729052,0.0022011518478393553,0.0003994647198985889,squared_error,20,100,8,5,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 100, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.7959341022054076,0.5263243827709168,0.7691832808130205,0.7104318823536799,0.8075536554946929,0.30187980562980754,0.6623109806810374,0.6466793074371743,0.8515331393965452,0.6887439814140678,0.676057451819635,0.15360641036873396,254
691,0.006698250770568848,0.00045843991172112063,0.0021013259887695313,0.00030044027935825746,friedman_mse,20,100,8,5,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 100, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.6917613771885613,0.6622782827113735,0.7170245446569556,0.61012564749592,0.7772446417183361,0.15553158103317466,0.8335509787888126,0.7868801702767477,0.8171691272317698,0.7073642203625732,0.6758930571464224,0.18591020634956495,255
859,0.11419856548309326,0.0033357638030501674,0.0022007226943969727,0.0003999481186947807,absolute_error,,150,3,5,"{'criterion': 'absolute_error', 'max_depth': None, 'max_features': 150, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.8176332738580603,0.6827253507931381,0.6785718857187806,0.7336484265079808,0.8808022361123398,0.22762570768260504,0.4609326347575814,0.7928147328923811,0.7666769878151031,0.713920484308546,0.6755351720446516,0.18329659140910054,256
957,0.0797006368637085,0.0034359571944532746,0.0020001888275146484,6.235454955397616e-07,absolute_error,20,100,3,2,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 100, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.7834891125365324,0.5253539384073332,0.703471172898384,0.5948752285796748,0.859975901676472,0.6025017723866208,0.6326495864575636,0.6588450003137956,0.8043123666486158,0.5895778141600652,0.6755051894065056,0.10341040690340861,257
520,0.005398440361022949,0.0004904284897950447,0.002000904083251953,7.478898592642843e-07,poisson,150,50,8,5,"{'criterion': 'poisson', 'max_depth': 150, 'max_features': 50, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.6580073704987087,0.7211672171829071,0.5929275822493913,0.6426483571898752,0.7868636882516166,0.4796875748034761,0.6295427461933518,0.796378611273143,0.7786273207577257,0.6689525012958619,0.6754802969696057,0.09403994700529054,258
947,0.05530099868774414,0.003097319000546912,0.0022004365921020506,0.00040021045307553723,absolute_error,20,50,1,10,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8172461441641996,0.6784944115027738,0.6383245061814321,0.4373594090538693,0.7759809235058794,0.4141226359630581,0.6290246195133837,0.8123254536153061,0.7965206260921543,0.7552958915727438,0.6754694621164801,0.1408910818243653,259
864,0.1596010684967041,0.0009138175476017361,0.002000856399536133,6.379646377687288e-07,absolute_error,5,,1,2,"{'criterion': 'absolute_error', 'max_depth': 5, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8518995204340145,0.7429802652949858,0.6379385842917267,0.5722082109994451,0.8721705542313367,0.2875253215534317,0.780804215065567,0.7186958252689748,0.581223810381117,0.7042580109540177,0.6749704318474617,0.1611276402067641,260
366,0.005901741981506348,0.0003002507893305834,0.002198028564453125,0.000600419271917853,poisson,5,100,8,2,"{'criterion': 'poisson', 'max_depth': 5, 'max_features': 100, 'min_samples_leaf': 8, 'min_samples_split': 2}",0.763428820322843,0.6245223076086692,0.7267115401385875,0.5968339672848535,0.824090647189495,0.42645336643214815,0.8196883895316357,0.7006723289094772,0.5824611549118162,0.682926743464515,0.674778926579404,0.11548796335488688,261
251,0.00500192642211914,0.00044563985226781644,0.0020998001098632814,0.00029900936622699375,squared_error,150,50,8,10,"{'criterion': 'squared_error', 'max_depth': 150, 'max_features': 50, 'min_samples_leaf': 8, 'min_samples_split': 10}",0.7707530801670335,0.698026589802978,0.6841898747713888,0.6219550886513576,0.6590583403102344,0.39400588619906074,0.797184071816226,0.7443628190473448,0.8078771805616367,0.5678608809965768,0.6745273812323838,0.11860943109373696,262
522,0.012899446487426757,0.0006984044300522166,0.002200460433959961,0.000599674088039719,poisson,150,100,1,2,"{'criterion': 'poisson', 'max_depth': 150, 'max_features': 100, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.8132864372685402,0.5776476114834014,0.5463672943520816,0.6886159640319505,0.8322458939294045,0.477896875779081,0.7294689302276496,0.8077832952242978,0.7126480846571555,0.558672303280844,0.6744632690234406,0.12018868699180157,263
95,0.005598974227905273,0.0004897478108012574,0.008299541473388673,0.018243189481532918,squared_error,5,100,3,10,"{'criterion': 'squared_error', 'max_depth': 5, 'max_features': 100, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.8209812074362277,0.666317783229865,0.5513811284400076,0.6930178201751791,0.7368014032427801,0.46944227671468863,0.5876323445798055,0.7580866644697168,0.8449177451245287,0.6153502314587476,0.6743928604871547,0.11403004075457691,264
250,0.00479886531829834,0.00040029419313540013,0.0019004344940185547,0.0003000108243077421,squared_error,150,50,8,5,"{'criterion': 'squared_error', 'max_depth': 150, 'max_features': 50, 'min_samples_leaf': 8, 'min_samples_split': 5}",0.7495884247043045,0.6062838281358555,0.6240562542114174,0.5341458770107697,0.8237792395780463,0.5238854344524448,0.7682047810894328,0.7195569588169124,0.760888425465528,0.6324738865176294,0.6742863109982341,0.09876437660285671,265
839,0.05650026798248291,0.0033187396359440533,0.0021992921829223633,0.0004009788456011238,absolute_error,,50,1,10,"{'criterion': 'absolute_error', 'max_depth': None, 'max_features': 50, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8040399107362498,0.7262405147052605,0.6777411380788906,0.6558514240912529,0.6421389388329093,0.3905301409371662,0.7362682666907298,0.7596573540811727,0.7174478994348685,0.6310965466546252,0.6741012134243125,0.1078405990691553,266
1009,0.1038985013961792,0.00824464745704548,0.0021007776260375975,0.00030038498707755517,absolute_error,50,100,1,5,"{'criterion': 'absolute_error', 'max_depth': 50, 'max_features': 100, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.7317202370348017,0.5185563965140663,0.6820978158995231,0.7181996602363061,0.7962938522141407,0.48541239063081476,0.8028950137969496,0.8001014731893974,0.7792024197253915,0.42578037966601967,0.6740259638907411,0.1360994582385215,267
209,0.010703301429748536,0.00045899380427175015,0.0020987987518310547,0.0002990687151741919,squared_error,50,150,1,10,"{'criterion': 'squared_error', 'max_depth': 50, 'max_features': 150, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.8492497069917726,0.6977552299870888,0.5913496165803409,0.7328778736315273,0.7570433525621011,0.19172497668093424,0.6796751645419026,0.7119926155556926,0.8484124904338463,0.6772479189009637,0.673732894586617,0.17690818404761063,268
39,0.008400440216064453,0.000490715016936034,0.001998305320739746,4.658933299801526e-06,squared_error,,100,3,2,"{'criterion': 'squared_error', 'max_depth': None, 'max_features': 100, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.7466799856315611,0.5620246568708349,0.7151530165492295,0.7582578964578078,0.656434081823351,0.44375352157713355,0.7399504223020925,0.7668373719000455,0.6446528910885916,0.7026010215137207,0.6736344865714368,0.0972532750245295,269
